id,message_size,actual rtt,rtt,min_rtt,rttvar,cwnd,delivery_rate
3660,1910000,200912,4941,70,4332,448714,15713540
2418,1600000,84304,4415,11,3828,963046,20170503
9450,3360000,202930,4344,71,3945,1158800,22798464
9608,3400000,200455,4022,71,3295,1003438,23338314
10639,3650000,330512,4160,129,3175,1193399,16514295
2641,1660000,199278,5791,11,5901,1398040,14286357
608,1150000,86204,3002,11,2312,973352,23407774
9640,3410000,249851,3983,71,3741,1113352,18213272
3420,1850000,262053,5713,70,5185,1471440,12677494
4113,2020000,324722,14958,70,16587,610474,6309820
2139,1530000,99978,3556,11,2793,908114,20351843
6100,2520000,137887,6380,56,7867,763084,18874539
4370,2090000,110134,4028,76,3828,1214588,19872457
7429,2850000,203498,5669,97,5839,1333862,15123035
8648,3160000,386668,4679,77,4296,1108920,18289435
383,1090000,82708,3008,11,2823,499416,22594951
3009,1750000,92313,4145,70,4065,1082690,19237221
4534,2130000,191139,6205,76,6374,319387,17514264
4807,2200000,140175,3769,76,4282,345038,16917657
5305,2320000,598460,11586,81,8866,2060360,7427530
5053,2260000,436325,12011,81,15585,1146458,11578277
7979,2990000,357373,4230,77,4320,1170244,16502735
4468,2110000,516219,14262,76,17510,273887,34031173
8250,3060000,165639,3836,77,2975,1113458,20053421
5716,2420000,118385,7436,81,11007,977656,4281236
7767,2940000,196095,4674,85,4129,983354,14550589
9102,3270000,196828,3146,131,3562,199308,37196377
10376,3590000,409925,17178,129,25066,480059,24875207
10881,3720000,224756,4884,101,4366,979079,16156362
6296,2570000,254578,3713,56,3957,452686,20131079
6686,2670000,324943,4965,56,4482,1311986,15764644
9016,3250000,213825,3995,142,4649,259062,21512721
11318,3820000,228141,4586,78,4376,1207381,20599454
6092,2520000,121655,4375,56,4801,748046,23841836
6474,2610000,322466,4009,56,4540,433586,25061114
9000,3250000,209661,4044,142,3736,1071888,9547559
1350,1330000,86209,4708,11,3440,1311378,16416310
9036,3250000,414326,4843,131,5550,521056,7270980
11388,3840000,284420,3928,78,3466,1159286,18389331
11840,3960000,331462,4347,78,4493,1099403,19031913
11791,3940000,591296,8874,78,5225,1929503,6564749
5241,2310000,253281,15208,81,15285,2015148,3074246
2470,1610000,195172,5137,11,4566,1299906,17619517
8629,3150000,449262,9560,77,10263,1346694,12511617
9238,3300000,255473,3351,131,3482,828388,15257256
9323,3330000,262960,3304,71,3161,929936,24606481
9919,3470000,227082,4800,71,4966,1152857,18892095
8650,3160000,177432,5287,77,5036,1143918,20192463
4087,2020000,457453,10695,70,11816,1807408,11293486
7130,2780000,207548,3793,56,3194,1280760,21013315
3566,1890000,164968,3381,70,3255,1009318,20874760
9473,3360000,179589,5185,71,6407,982928,23374298
1405,1350000,89297,5054,11,5459,1146472,15804565
9365,3340000,274249,11605,71,15812,199308,29131487
5854,2460000,145659,5944,81,5676,966364,17870926
1099,1270000,94052,8175,11,7266,1027564,14151925
8708,3170000,384896,4283,77,3510,1165171,3588226
9493,3370000,461839,8245,71,8768,1460124,7223725
2224,1550000,116414,3107,11,2230,920748,19307612
2518,1620000,283313,9418,11,11612,1634095,1827707
5376,2340000,126836,3745,81,3251,1076996,21280019
6818,2700000,256769,5109,56,4620,1244574,18163711
7216,2800000,349531,5005,56,4184,1264550,17900534
7132,2780000,367622,5072,56,4403,1339427,16570320
3561,1890000,121752,3210,70,2858,920384,23035301
5189,2290000,142905,3441,81,3555,535168,35918091
10410,3600000,430866,7464,129,7990,1729839,10504716
10849,3710000,252126,3721,101,2559,1015376,22741953
7019,2750000,143175,3643,56,2927,950830,21154131
11016,3750000,500326,6434,101,6906,929665,20965803
6319,2570000,123330,4378,56,3613,905156,23537896
7704,2920000,383666,4783,85,5089,517212,32532901
3536,1880000,99745,2916,70,2851,812458,27248184
10534,3630000,199662,3595,129,3801,887736,18493954
9470,3360000,477064,9124,71,9395,1350550,12833176
3183,1790000,169712,6773,70,7380,1619504,11447638
9231,3300000,267532,4688,131,4555,597304,14621519
11241,3810000,251544,6226,101,5394,941386,16674736
2015,1500000,204322,5460,11,4980,1572988,14055130
8924,3230000,243311,5822,142,7044,986706,11708215
2545,1630000,139438,3548,11,2821,989868,16685646
3674,1910000,173493,4853,70,4066,1035926,11606204
10025,3500000,273064,5222,71,4860,756340,1347827
2289,1570000,114946,3491,11,2891,975918,20440842
7486,2870000,157673,5498,97,6638,447312,28083931
474,1110000,54187,3025,11,2974,822488,21158733
4259,2060000,182315,4678,70,5784,529814,12752524
9340,3330000,526873,3644,71,2127,781087,9757035
422,1100000,58335,3127,11,2994,677968,18118873
1422,1350000,65725,3605,11,2977,1152954,23767684
5819,2450000,265179,63894,81,87408,1755270,3464456
6057,2510000,225324,3842,56,3831,995920,11993643
8312,3070000,483966,7088,77,5515,1527032,10733213
5096,2270000,629135,7406,81,6017,840226,8789882
8025,3000000,168761,8189,77,6912,1146476,16432017
4925,2230000,115524,3005,76,2699,824512,25236930
2984,1740000,321450,16082,70,25616,1159552,1436723
6722,2680000,277746,4513,56,4147,1159664,18106971
11112,3770000,234613,11857,101,11714,1816016,12076678
2973,1740000,103095,11135,70,14166,1546056,4901036
2589,1640000,119906,3358,11,2621,964650,22740671
4579,2140000,211833,4398,76,4685,1098396,18327619
11681,3920000,222965,13865,78,11986,1447706,12671710
1762,1440000,83245,5339,11,5453,1094006,14624376
9454,3360000,390560,4176,71,4591,656758,17284347
11824,3950000,230764,8216,78,7455,972740,13701846
3117,1770000,104916,7096,70,7695,416838,26379734
3742,1930000,243698,12517,70,9299,855110,2702379
3085,1770000,305153,36846,70,48232,2658842,11463027
2972,1740000,348933,8936,70,8662,1262150,10997055
3633,1900000,187911,2988,70,3326,199308,10738814
10164,3540000,585453,12225,145,12167,1948449,10715153
6043,2510000,154701,3091,56,3217,437326,29228651
5066,2260000,194554,8056,81,8863,1599288,15442092
6410,2600000,158186,3061,56,2525,877946,26287251
1197,1290000,243720,7144,11,7946,1298944,16959294
1291,1320000,83020,4888,11,4256,1048990,18248987
2839,1700000,276872,12717,70,10432,1764984,12006976
11713,3920000,620904,6783,78,6607,1330994,14445587
1088,1270000,61290,3502,11,3348,1057176,20315827
7481,2870000,210597,3001,97,3350,199308,5297738
3684,1920000,103337,3592,70,3858,511274,24753764
8013,3000000,224167,4490,77,4233,1234292,13612852
1075,1260000,78784,4129,11,3195,1186140,16859647
10075,3510000,297985,4027,71,3759,969566,18858332
11745,3930000,670950,15467,78,14811,2237448,9075960
5706,2420000,127857,4380,81,4715,601164,26879493
2986,1740000,388761,9156,70,8683,1666504,10249774
872,1210000,134369,4788,11,3948,1377574,17606649
4724,2180000,496691,9005,76,9599,1544686,4902298
9287,3320000,609564,6353,71,5483,1488066,12666927
5725,2430000,118454,3581,81,3171,948966,22919942
903,1220000,58780,3564,11,3263,839718,22369804
666,1160000,69895,5657,11,5433,1253274,14125741
8938,3230000,188252,7492,142,10835,477744,25592927
9965,3490000,236254,3908,71,3485,995206,20170003
11947,3980000,244990,4837,78,5659,196608,34117348
10961,3740000,466489,17646,101,21835,1818439,9488125
11546,3880000,250320,4253,78,3816,1108121,17802291
2728,1680000,89059,3852,99,3417,1024566,17880946
9609,3400000,218113,3940,71,3645,1008376,20737104
3900,1970000,158175,5662,70,5029,874744,18365891
4480,2120000,189055,12318,76,11635,1027380,10937979
5285,2320000,451937,11146,81,10514,1601164,12684705
9411,3350000,210145,9863,71,10889,1573154,3438693
6620,2650000,133691,7951,56,9454,956468,22608738
4844,2210000,151831,3289,76,3045,982294,21079631
1820,1450000,74179,5330,11,6181,313277,40671140
2962,1740000,93335,4275,70,3968,1062202,19274792
7406,2850000,157408,6706,56,6834,1090614,15839709
4295,2070000,153596,5290,70,4476,1436687,15611166
4660,2160000,178290,3833,76,4130,768432,20005571
8555,3130000,227652,5470,77,4701,1299618,17748957
8693,3170000,267007,5305,77,4991,1294648,14731885
8814,3200000,348186,6118,77,5530,1361686,15656385
2093,1520000,77248,3073,11,2999,594196,33871871
9262,3310000,262139,5719,80,7027,1004109,2661845
9334,3330000,610577,8290,71,6568,2005268,10343520
9352,3330000,221944,3933,71,3227,967426,12012915
10824,3700000,406651,4855,101,3713,1253192,17937712
5291,2320000,125785,3439,81,2942,910122,21185227
2189,1540000,83280,4546,11,4130,1009942,18394538
2570,1640000,121095,5159,11,3944,1332718,16325704
8768,3190000,663162,5909,77,5969,1315940,14445101
6303,2570000,127677,5182,56,6308,815030,19584313
5304,2320000,264840,5384,81,4161,1232070,12462910
11205,3800000,471884,14863,101,16872,2098842,5356407
4410,2100000,164436,6362,76,6805,1544854,10626545
4156,2030000,144190,4374,70,3570,979182,21022779
4202,2050000,110227,8141,70,7100,1150166,17919046
7675,2910000,244856,4143,85,4343,1024134,15251647
9639,3400000,221375,3587,71,3053,999550,19901058
9984,3490000,510585,9077,71,7774,1818036,10463856
8350,3080000,257918,3698,77,2319,983940,20735611
4597,2140000,111675,5165,76,5942,199308,55877189
8634,3150000,175589,3843,77,3521,1054958,19308536
10239,3550000,272524,4188,129,4171,1052193,19347506
874,1210000,295261,4693,11,3633,1440189,1489049
2892,1720000,91034,3804,70,3517,1036766,21449504
7175,2790000,148432,3868,56,3744,1073118,17941246
10037,3500000,236084,4027,71,3400,1146182,18196377
9788,3440000,316913,3642,71,2964,995154,20180773
6599,2640000,184802,5373,56,4862,910840,16234062
8998,3240000,192116,6609,142,7286,902004,20564062
3738,1930000,170717,3098,70,3334,902350,21067647
8652,3160000,223784,4134,77,3815,1042946,21641439
5351,2330000,290055,10514,81,10172,1626646,13391997
2883,1720000,140580,6625,70,6142,1578958,12632447
10915,3720000,254226,8625,101,8145,1612963,13604717
8838,3200000,668451,8981,77,7222,1784460,12217672
12034,4000000,679134,11143,104,15037,1261608,17934236
3487,1870000,172182,5250,70,4191,1148654,16826178
9343,3330000,242946,5526,71,4096,1640867,12362777
3178,1790000,131321,4042,70,4685,685252,19237767
4627,2150000,455072,22330,76,26093,2301375,326722
1095,1270000,89996,5032,11,3592,1481746,13710476
7076,2760000,194400,5049,56,4417,1246076,17002452
10355,3580000,422395,15217,129,13260,2208203,9140577
2055,1510000,99217,5296,11,5354,942880,22359865
2110,1520000,80458,3122,11,3130,917192,21373873
6819,2700000,239515,9404,56,14010,973465,888010
5475,2360000,181562,4242,81,4314,918506,17989738
6103,2520000,152215,3277,56,3542,512504,38320308
7753,2930000,231042,3241,85,3030,994320,19433725
7968,2990000,161533,4606,77,5197,923762,20321630
3161,1790000,115779,3735,70,4161,480256,27881386
5,1000000,15159,1016,231,653,933403,57560819
98,1020000,62049,2379,139,1994,369484,21452101
9515,3370000,739367,6499,71,5463,1654228,11362282
3448,1860000,425040,12268,70,15888,227788,27273685
6483,2620000,165168,4814,56,4569,1118062,24380256
9285,3320000,289857,3531,71,2600,976516,22211103
10040,3510000,363672,6012,71,5593,1197394,14192309
8767,3190000,524769,7003,77,6950,1624124,11579874
10273,3560000,194281,4797,129,4527,1151052,19208083
10329,3580000,210101,4403,129,4207,1097178,21235694
8866,3210000,170500,4865,77,4925,1077448,19011215
10406,3600000,216436,4965,129,5016,1265837,18868227
7379,2840000,153589,5380,56,5074,1088028,20632893
2086,1520000,144861,11432,11,12730,1943980,403728
7769,2940000,165509,7851,85,11502,881732,2043984
4431,2100000,195326,4047,76,3725,1198766,21047516
5792,2440000,240401,5092,81,5923,601976,12844820
8030,3000000,215279,5294,77,4630,1306008,12053279
3556,1880000,577514,31401,70,33493,2158161,3458806
776,1190000,58266,4703,11,5623,821352,23216922
8727,3180000,740518,7766,77,7134,1895116,10535797
9673,3410000,589940,12452,71,13814,1932046,9744459
3787,1940000,138588,3525,70,2878,949990,21381315
6011,2500000,119950,4371,56,4552,1032594,21057021
1019,1250000,85910,5211,11,4248,491858,13705960
6817,2700000,288370,4414,56,3304,778058,16982245
7334,2830000,165849,8365,56,8215,1304304,17143635
10123,3530000,202418,5603,71,5855,1226329,18206972
10305,3570000,850979,8166,129,8279,1777909,11503930
10716,3670000,526519,11384,101,12428,1887052,10972568
4731,2180000,201887,4223,76,4627,447670,40550107
11728,3930000,251887,4734,78,4746,1113442,18866672
5941,2480000,120640,3731,56,3497,1074372,22276581
6676,2660000,253904,3895,56,3790,463770,14438178
4906,2220000,387428,12708,76,14054,904626,11473730
921,1230000,70107,5490,11,5118,972386,19391542
5399,2340000,124002,4786,81,4641,1022038,20867122
6264,2560000,125095,2842,56,2520,884112,25048986
5275,2310000,416542,7271,81,7933,916888,1768769
6106,2520000,152052,4420,56,5413,869694,21952442
5615,2400000,612668,5422,81,4206,1332424,15342448
11948,3980000,256028,4251,78,4844,326251,49815307
10590,3640000,299667,3421,129,3694,805970,14982603
2383,1590000,86219,4508,11,4077,1117220,21703442
9723,3430000,649029,7495,71,7400,1663294,8549223
12010,4000000,265695,5962,78,6921,500612,25009308
5359,2330000,540021,6174,81,4940,1650520,12702962
11800,3950000,252557,3995,78,4697,246532,32761988
10683,3670000,221271,8726,101,10147,1655765,16662568
8330,3080000,186801,4387,77,4206,1063942,18905404
6293,2570000,122288,2922,56,2627,620106,29795733
11435,3850000,335028,3938,78,3728,1004799,18470648
689,1170000,70754,4611,11,2589,1138586,17060159
6782,2690000,143014,3827,56,3454,892796,17964647
10101,3520000,219537,3396,71,2966,826412,1530485
8336,3080000,260183,8112,77,8415,1567296,13365577
2291,1570000,81602,2978,11,2890,851502,22755837
8027,3000000,198630,3233,77,2836,301194,18980297
3288,1820000,120315,3899,70,4808,199308,17412890
212,1050000,68578,5174,11,6237,199308,188378206
1289,1320000,63838,3321,11,2955,948268,22284398
9874,3460000,204864,6173,71,5678,1151692,19795805
2167,1540000,155968,9386,11,10685,1207665,5054104
7795,2940000,158446,5712,85,6468,886012,21780915
11877,3960000,254836,4664,78,4340,1150893,20718707
6982,2740000,141425,3402,56,2553,1050666,20930057
2959,1730000,140438,7359,70,7099,1566226,11277254
9847,3460000,310650,5553,71,5411,1248459,19872197
7659,2910000,305219,4652,85,4980,1108496,15415840
9281,3320000,217132,9139,71,9166,1259492,17142063
7723,2930000,158548,3783,85,3955,869562,18568936
11373,3840000,249893,4752,78,4636,1109218,17371966
3166,1790000,98009,3405,70,3449,840102,14004944
9508,3370000,467979,16304,71,21169,1183951,8101912
7002,2750000,190000,5542,56,6991,1238091,4063724
961,1240000,78789,4541,11,3873,801636,20999198
7308,2820000,171429,4092,56,3878,1118754,20896348
4905,2220000,597161,10209,76,8146,457988,3100437
4478,2110000,364942,16367,76,18723,1959456,4244338
10046,3510000,288717,4373,71,4146,1127388,18764333
11104,3770000,655898,11937,101,14696,1196293,19134300
1033,1250000,124685,3037,11,2371,800112,20469412
11820,3950000,281743,4627,78,6072,196608,30705857
6774,2690000,142956,4835,56,4414,949170,21294661
9830,3450000,284721,6302,71,5047,1465700,13529072
8835,3200000,208299,4334,77,4264,1147796,20218557
1428,1350000,247207,6630,11,6323,1630168,13834779
1448,1360000,128109,5008,11,4760,1132318,14858820
6271,2560000,140963,2960,56,3063,782478,20177201
1036,1250000,86022,4354,11,3799,1158106,15772197
8300,3070000,229524,3540,77,2439,1063722,22293000
9068,3260000,391576,8414,131,9442,838174,12143257
628,1150000,55265,2644,11,2869,367186,22024837
9587,3390000,218350,3270,71,2848,962680,21606446
5754,2430000,178336,4784,81,4378,959882,18907171
8991,3240000,197597,4353,142,4487,1206536,21200058
2126,1530000,78811,6615,11,8462,1020182,20276900
9687,3420000,515475,19541,71,21752,1851172,4568223
10919,3720000,523260,6277,101,5364,1274434,16518228
11007,3750000,287721,5648,101,4856,874650,14696343
11144,3780000,748555,8883,101,9875,1945988,10572555
11479,3860000,205973,5813,78,5327,1082776,20366127
402,1100000,53325,4179,11,5303,204146,30934112
7890,2970000,216751,3216,77,3012,890496,21557054
11582,3890000,670166,15194,78,16983,2215191,4635040
3174,1790000,100928,5497,70,6128,630344,21045146
9160,3290000,243963,5064,131,5404,441152,1220039
9142,3280000,215736,3456,131,2974,932676,20830132
8061,3010000,197018,3404,77,2837,1087910,23893760
1361,1340000,64441,3525,11,3019,1033976,22960858
4829,2200000,137979,8080,76,8688,199308,44932472
10053,3510000,329401,4064,71,3821,1122154,18720831
10924,3730000,244771,3872,101,3453,1004835,18469967
4127,2030000,183859,11139,70,10952,1002250,10713005
1005,1250000,62840,4621,11,5484,867186,23958388
7314,2820000,193439,14919,56,22327,1386540,3082480
9799,3440000,208718,5823,71,5342,1035360,17817423
11135,3780000,211931,4728,101,4189,1039554,19907169
5258,2310000,123513,4396,81,4614,968922,21153292
5118,2270000,401021,5377,81,4551,1611336,8864762
5447,2360000,355252,15592,81,19992,236693,7135205
11343,3830000,575293,21636,78,30714,1777782,2275810
9548,3380000,201431,4052,71,3522,987380,19266255
243,1060000,72323,4258,11,3893,933684,20052030
4237,2050000,272264,8960,70,9677,1490352,5438310
1045,1260000,80214,3308,11,2666,922160,22986108
10662,3660000,260666,14385,101,12332,1490604,127439
922,1230000,79986,4064,11,3316,1185066,18189637
2969,1740000,224180,6559,70,6093,1462848,13338490
1970,1490000,89681,3837,11,4174,542168,18335729
1315,1320000,93912,5896,11,4902,1000726,16139012
25,1000000,29060,1892,211,1228,399782,71213468
9134,3280000,181695,3697,131,4115,539128,33313119
9937,3480000,351673,3780,71,3128,1040081,20885866
3928,1980000,110258,3841,70,2750,1134112,20762785
108,1020000,26918,1167,139,621,509622,72610739
5469,2360000,465483,9540,81,8836,1799812,9944214
5354,2330000,125523,3846,81,3280,996516,20618577
891,1220000,81411,4815,11,3830,1167892,18908081
5823,2450000,332586,14698,81,14698,2335484,8265474
7126,2780000,150213,4259,56,3828,1051602,18607654
9514,3370000,271144,5218,71,4458,1298100,13913830
2035,1500000,277886,5418,11,5427,1272033,13923404
4946,2230000,154976,3382,76,2843,934296,21599954
5091,2270000,120928,3465,81,2606,926566,20178230
11598,3890000,251751,4306,78,4147,1069385,18221981
10234,3550000,685195,6454,129,5808,1589219,13456125
8302,3070000,539607,5302,77,4087,1281015,14580547
269,1060000,52563,4491,11,4003,707792,19253406
512,1120000,97061,6487,11,7469,835884,18067494
3507,1870000,120919,3400,70,3850,199308,19378199
7875,2960000,307525,4351,77,4353,1228306,15123680
